"symbol","transcript","chromosome","start","end","width","gsm1667144","gsm1667145","gsm1667146","gsm336252","gsm336253","gsm336254","gsm336255","gsm336256","gsm336257","gsm336258","gsm336259","gsm336260","gsm336261","gsm336262","gsm336263","gsm336264","gsm336265","gsm336266","gsm336267","gsm336268","gsm336269","gsm336270","gsm336271","gsm336272","gsm336273","gsm336274","gsm336275","gsm336276","gsm336277","gsm336278","gsm52661","gsm52662","gsm52663","gsm52664","gsm52665","gsm52666","gsm52667","gsm52668","gsm52669","gsm52670","gsm52671","gsm9098","gsm9099","gsm9100","gsm9101","gsm9102","gsm569424","gsm569425","gsm569426","gsm569427","gsm569428","gsm1667147ul","gsm1667148ul","gsm1667149ul","gsm336202ul","gsm336203ul","gsm336204ul","gsm336205ul","gsm336206ul","gsm336207ul","gsm336208ul","gsm336209ul","gsm336210ul","gsm336211ul","gsm336212ul","gsm336213ul","gsm336214ul","gsm336215ul","gsm336216ul","gsm336217ul","gsm336218ul","gsm336219ul","gsm336220ul","gsm336221ul","gsm336222ul","gsm336223ul","gsm336224ul","gsm336225ul","gsm336226ul","gsm336227ul","gsm336228ul","gsm336229ul","gsm336230ul","gsm336231ul","gsm336232ul","gsm336233ul","gsm336234ul","gsm336235ul","gsm336236ul","gsm336237ul","gsm336238ul","gsm336239ul","gsm336240ul","gsm336241ul","gsm336242ul","gsm336243ul","gsm336244ul","gsm336245ul","gsm336246ul","gsm336247ul","gsm336248ul","gsm336249ul","gsm336250ul","gsm336251ul","gsm38689ul","gsm38690ul","gsm38691ul","gsm38692ul","gsm38693ul","gsm38694ul","gsm38695ul","gsm9093ul","gsm9094ul","gsm9095ul","gsm9096ul","gsm9097ul","gsm569429ul","gsm569430ul","gsm569431ul","gsm569432ul","gsm569433ul"
"CDHR5","ENST00000531177","chr11",617509,617450,60,6.35,8.9,5.9,1.46666666666667,0.933333333333333,4.26666666666667,2.53333333333333,3.23333333333333,15.4,1.33333333333333,1.33333333333333,1.8,1.73333333333333,2.6,1.93333333333333,1.6,3.3,2.3,1.3,3.33333333333333,2.43333333333333,1.83333333333333,2.26666666666667,4.63333333333333,1.5,3.73333333333333,1.8,1.9,1.3,2.16666666666667,2.83333333333333,3.86666666666667,1.9,1.66666666666667,4.76666666666667,4.43333333333333,3.9,3.26666666666667,1.46666666666667,0.966666666666667,1.56666666666667,3.43333333333333,7.33333333333333,4.5,2.13333333333333,1.7,44.4333333333333,29.5666666666667,24.5333333333333,23.7666666666667,22.3666666666667,5.8,7.3,55.6,2.56666666666667,1.46666666666667,2.33333333333333,1.96666666666667,2.5,1.8,2.33333333333333,2.1,2.6,1.13333333333333,1.5,2,2.3,2.03333333333333,1.4,1.93333333333333,2.1,3.2,1.33333333333333,1.6,1.46666666666667,2,1.23333333333333,1.46666666666667,0.866666666666667,2.43333333333333,1.6,1.1,1.4,1.16666666666667,1.66666666666667,1.76666666666667,1.8,2.9,1.16666666666667,5.86666666666667,1.53333333333333,2.96666666666667,2.13333333333333,1.93333333333333,2.1,1.4,3.46666666666667,2.1,2.63333333333333,0.966666666666667,1.76666666666667,2.66666666666667,1.5,1.9,2.93333333333333,2,1.96666666666667,3.13333333333333,2.86666666666667,6.93333333333333,2.8,3.4,3.9,3.93333333333333,5.3,5.06666666666667,37.3333333333333,40.6666666666667,23.0333333333333,23.5666666666667,22.9333333333333
"CEND1","ENST00000330106","chr11",788062,788003,60,279,188.75,243.8,25.5,2.1,27.5,7.1,23.6,60.6,22.1,4.7,6,18.7,27.5,8,21.2,19.5,17.2,13.9,48.2,46.3,53.8,10.6,66.3,47.3,20.4,20.2,10.8,16.2,2.8,41.2,38.9,37.9,30.3,62.8,34.9,37.8,36.2,44.3,48,26,75,41.9,15.4,76.8,75.1,163.2,96.7,97.1,55.1,51.2,217.05,2203.2,664.25,18.5,46.5,62.3,31,26.1,13.7,39.6,51.5,36.4,43.6,34,52.2,18.3,63.1,22.1,24.4,40.9,6.8,30.3,18.2,56.8,38.5,56.7,46.4,13.7,7.9,25.2,28,30.9,7.8,18.1,76.9,60,11.8,31.3,39.1,68.8,99.4,18.8,27.9,24.7,22.9,44.9,21,32.7,18.9,10.4,26.8,16,29.4,29.9,18.3,66.4,34.9,39.7,71.1,51.9,65.2,146.7,88.4,88.4,79.7,95.4,126.9,69.5,77.9,60.7
"CHMP6","ENST00000325167","chr17",78973508,78973567,60,838.2,604.2,530.2,99.3,67.2,65.5,62.8,74.8,123.6,95.6,125.5,53.7,120.8,118.5,96.6,65.2,96.7,86.1,71.9,104.4,109,63.4,38.5,76.2,43.6,80.3,99.3,60.2,108.1,71.8,56.8,19.1,56,43,62.9,72.5,74.5,41.9,54.5,47.1,37.4,43.6,59.2,78.2,71.5,82.5,110.9,55.6,56.4,56.4,64.7,501.4,318,1422.8,101.7,109.1,85.8,105.3,82,93.6,76.5,64.2,103.7,118.5,102.4,45.2,104.6,94.3,149.6,64.2,75.4,105.9,102.2,101.5,86,83.5,104.1,106.9,111,126.9,152.9,80.2,87.5,105,114.3,57.6,19.6,89.5,91.8,88.4,34.8,76.4,102.6,88,105.9,106.8,101.6,76.2,118.4,83,104.1,75.1,104.3,126.4,53.5,45.2,31.4,29.7,36.6,55.9,66.2,62.4,74.4,70.1,95.9,110.1,98.4,111.5,87.5,60.6,52.4
"CSNK1D","ENST00000398519","chr17",80202703,80202644,60,6958.75,8382.15,3337.9,318.533333333333,237.166666666667,246.333333333333,233.5,308.5,303.466666666667,285.833333333333,404.8,307.933333333333,403.966666666667,278.866666666667,253.266666666667,233.7,222.5,252.766666666667,252.6,307.366666666667,334.733333333333,183.733333333333,172.933333333333,209.133333333333,175,242.333333333333,275.933333333333,210.033333333333,347.6,322.933333333333,84.7666666666667,108.933333333333,84.1,77.1333333333333,113.166666666667,80.3,98.4,92.6333333333333,117.1,77.9666666666667,117.633333333333,153.766666666667,243.6,207.3,193.933333333333,192.633333333333,86.4666666666667,159.033333333333,208.6,164.233333333333,178.3,7925.05,4067.25,5890.65,310.766666666667,276.066666666667,263.633333333333,252.266666666667,253.733333333333,232.1,340.233333333333,356.3,302.866666666667,352.433333333333,334.7,161.866666666667,324.6,322.133333333333,460,266.8,249.433333333333,267.9,291.533333333333,284.933333333333,286.7,292.6,265.433333333333,265.766666666667,278.7,342.6,351.333333333333,289.366666666667,271.866666666667,304.066666666667,381,259.5,228.966666666667,233.833333333333,212.3,253.4,175.633333333333,163.333333333333,278.5,279.166666666667,213.1,364.766666666667,352.033333333333,271.4,253.5,248.566666666667,288.9,333.066666666667,314.166666666667,337.166666666667,120.066666666667,105.9,81.7666666666667,88.6333333333333,80.7,86.2,88.4,200.666666666667,123.8,96.1666666666667,152.2,153.1,138.266666666667,116.966666666667,214.466666666667,136.1,196.266666666667
"CTSD","ENST00000497544","chr11",1776204,1776145,60,929.7,450.7,312.1,161.1,150.8,124.4,174.6,174.2,119.5,212,219.7,49.7,164.3,191.5,165.6,189.1,106.2,151.3,127.5,205.2,127.2,77.3,34.7,103.8,65,162.8,144.4,137.7,156.7,152.1,160.5,54.5,71.5,81,79,101.4,170.3,130.1,100,67.6,73.5,106.7,127.5,220.6,136.9,129.2,118.9,118,112.1,157.1,116,589,207,785.5,141.2,236.5,100.3,152.4,124.7,129.3,157.2,145.8,128.9,183.1,191.3,29.1,161.3,166.6,243.8,104.5,136.6,111.6,300.4,285,85.5,175,142.6,265.8,96.9,190.5,188.9,195.7,171.5,225.6,177.4,111.4,53.5,188,136.2,165,51.5,87.8,170.1,165.2,147.4,217.6,147.2,149.3,149.8,124,117.9,179.3,247.8,504.2,136,56.7,105.2,122.3,137.1,210.1,160.4,129.4,103.5,69.1,134.6,136.5,96.4,84.2,162.1,105.7,71.5
"CYTH1","ENST00000361101","chr17",76670197,76670138,60,2733.2,3159.5,2500.8,67.3,51.75,53.75,57.35,62.65,79.35,46.55,66.65,49.25,42.05,45.15,57.05,57.2,66.7,70.15,70,61.4,45.25,52.7,37.55,58.95,50.45,79.45,45.8,58.2,50.2,56.65,37.35,31.5,40.8,25.4,34.05,35.4,35.6,47.9,40.35,29.35,30.9,69.8,78.45,72.85,40.05,57.95,63.45,53.2,31,44.9,35.5,2236,1964.2,8.8,53.65,60.75,50.05,46.65,29.1,43,49.35,43.65,53.2,40.25,37.85,45.15,40.85,48.2,34,63.3,38.95,34,65.65,58.1,52.25,67.9,36,47.55,44.7,39.15,55.3,57.5,57.4,51.35,38.8,37,35.1,28.05,43.7,52.1,56.7,77.4,63.7,55.4,58,42.35,56.1,44.2,47.65,38.75,56.9,61.7,52.8,67.6,27.45,37.1,21,10.1,35.35,25.4,16.75,28.7,40.25,30.3,41.6,42.95,43.85,49.95,45,37.15,34.05
"CYTH4","ENST00000462927","chr22",37711079,37711138,60,232.45,275.85,61.25,33.3333333333333,40.3666666666667,28,40.1,32.3,68.5666666666667,33.8666666666667,41.6333333333333,22.1666666666667,36.8333333333333,44.9333333333333,26.2,38.6333333333333,32.3,32.7333333333333,25.3,47.7666666666667,40.2333333333333,30.4666666666667,22.9666666666667,31.7,27.4333333333333,40.6,44.5333333333333,48.5,27.4333333333333,31.6,38.15,52.85,56.3,71.55,34.15,42.6,56.75,53.25,53.75,29.85,37.85,57.95,56.75,45.9,73.2,71.6,100.5,51.85,43.75,46.3,31.2,228.15,52.5,134.95,30.4666666666667,29.1666666666667,34.2333333333333,22.6666666666667,30.0333333333333,39.2,29.0333333333333,35.7333333333333,24.5333333333333,34.7333333333333,32.2333333333333,34.7,35.0333333333333,34.3,30.7666666666667,33.6666666666667,36.5,25.0333333333333,35.9,35.7333333333333,32.4333333333333,44.9,29.8666666666667,44.7666666666667,29.1333333333333,35.4333333333333,34.9333333333333,38.3333333333333,29.0333333333333,28.7333333333333,37.6666666666667,37.8666666666667,37.6333333333333,25.7,27.7,25.0333333333333,32.5,43.7666666666667,30.7666666666667,30.9333333333333,31.5666666666667,29.3666666666667,26.9666666666667,30.4,51.1333333333333,19,32.3,49.6,34.4,73.9666666666667,58.7,33.95,50.2,41.45,55.75,60.75,62.3,80.3,74.2,46.15,74.1,66.2,59.4,58.45,44.9,38.35,42.1
"DDX17","ENST00000404499","chr22",38882199,38882140,60,937.4,2526.73333333333,2257.86666666667,964.38,1236.22,1079.38,1233.04,1203.6,1192.02,1140.26,1078.34,1528,1137.7,1203.12,1181.68,1272.64,1210.1,1115.16,1193.68,1074.06,1265.52,1303.8,1508.08,904.42,1138.74,1270.92,1213.78,1446.78,1136.62,1060.84,827.675,668.625,801.5,941.875,997.8,697.975,488.15,561.6,639.175,823.575,742.4,1332.65,1024.875,774.525,766.325,793.375,529.4,894.425,897.8,644.7,978.375,1443.1,3150.43333333333,5727.4,1182.96,1305.14,1072.42,1061.58,1119,1393.48,893.34,766.06,1089.4,1237.82,1065.54,1416.24,1133.9,1060.34,991.24,1483.2,1057.92,838.38,1013.06,989.42,955.38,1051.6,970.68,751.86,743.92,1236.66,1225.26,969.7,947.12,1109.6,1113.32,987.66,1207.6,1278.84,1157.9,1489.76,1203.66,1259.94,1114.82,1055.7,1299.02,1134.02,1081.24,1369.5,1510.36,1071.14,1140.08,1074.6,1032.58,961.8,731.6,777.7,616.75,900.875,601.175,551.725,870.675,831.3,780.975,865.2,850.125,871.775,961.775,961.825,1185.35,596.95,581.675
"DEAF1","ENST00000527658","chr11",644441,644382,60,2119.73333333333,1044.86666666667,1854.8,43.1,42.55,73,73.55,104.1,65.2,70.3,90.2,59.75,79.45,74.6,88.4,48.15,101.7,78.7,65.3,86.85,73.3,45.4,45,45.15,41.4,69.5,65.35,62.9,75.7,52.8,46.8,40.4,70,49.4,57.8,81.8,82.9,73.8,54,40.3,43.6,109.9,112.4,169.1,88.7,74.4,45.1,51.1,55.6,53.4,67.4,1841.73333333333,559.766666666667,467.533333333333,36.85,66.3,62.45,72.4,54.75,69.15,82.5,78.85,75.2,96.45,98.95,36.4,79.75,102.1,97.85,48.25,89.85,123.85,98.75,76.3,88.6,72.05,60.25,61.45,79.85,81.65,111.5,59.25,78.4,75.65,56.3,60.55,58.35,58.5,90.65,67.4,38.95,61.55,75.2,72.75,79.9,73.8,92.1,81.45,45.6,73.35,95.2,79.9,75.85,120.05,76.2,70.9,54.3,98.4,77.7,142.5,93.4,112.7,95.9,70.3,98.9,114.1,69,46.8,62.8,45.8,72.8
"DMC1","ENST00000428462","chr22",38916061,38916002,60,10.5,17.15,19.95,8.4,10.2,13.15,10.4,5.3,22.75,9.3,14.2,13.7,11.05,10.75,12.4,8.6,14.65,8.15,17.2,14.75,10.35,21.65,22.05,37.95,18.5,11.25,11.05,14.4,8.45,7.65,36.3,28.2,35.5,49.45,74.6,40.7,34.35,32.2,24.8,22.1,14.9,48.75,26.1,18.35,35.05,25.15,20.15,13.7,13.65,12.6,13.15,13.25,11.55,40.25,11.45,15.05,11.1,7.8,12.25,13.9,12.5,11.85,12.9,12.05,12.1,33.35,11.25,18.55,7.2,8.75,8.3,12.85,10.3,8.1,10,13.1,8.7,10.45,10.25,18.55,14,11.25,11.2,15.65,5.3,14.9,31.35,9.25,11.2,27.25,24.7,30.05,9.6,6.5,18.95,9,16.85,12.5,13.25,9,16.2,3.2,8.8,10.85,26.15,27.65,19.8,39.65,18.25,42.25,36.65,21.6,29.3,37.9,28,39.7,17.6,15.65,13.75,12.6,12.7
"DNAH17","ENST00000389840","chr17",76423082,76423023,60,11.75,10.1,27.75,7.15,10,13.4,6.55,6.75,32.2,5.85,11.5,13.75,6.7,10.25,2.05,6.45,11.5,6.25,8.5,13,4.85,13.3,14.65,16.5,11.3,22.75,9.05,9,4.55,8.45,19.3,9.3,11.5,31.6,48.8,33.4,21.6,21.1,26.3,3.3,21.2,32.8,16.7,13.2,15.8,16.9,28.2,22.3,20.6,20.1,17.5,6.15,7.9,8.8,5.8,8.15,12.85,11.9,2.95,15.25,6.5,2.35,15.3,6.55,13,10.45,4.35,10.15,11.05,12.35,2.75,13.95,5.6,9.05,4.5,14.9,9.95,6.3,4.9,4.3,11.35,9.1,12.3,5.9,9.55,16,8.9,11.8,14,19.9,8.35,13.8,4.9,3.4,11.8,10.7,10.05,11.75,9.1,4.05,12.4,4.4,10.15,16.1,4,9.2,21.1,41.6,9.2,5.6,24.3,4.6,28.1,19.9,24.4,47.7,27.4,25.7,18.3,19.8,18.8
"DNAL4","ENST00000486019","chr22",39175618,39175559,60,171.9,147.1,111.1,55.3,58.2,37.9,54.5,56.6,66.5,85.9,55.6,63.8,62.6,78.2,59.9,72.3,86.4,70.2,75.6,56.7,66.1,58.5,20.8,13.8,35.4,70.4,52.1,42.1,68.5,54.7,20.5,22.9,27,19.5,40.3,33.9,23.6,16.3,19.5,49.8,28.2,45.1,51.1,40.2,29.5,41.7,48,49.5,59.6,59.3,97.5,237.5,210.9,377.3,57.3,63.6,64.6,86.7,61.9,68.8,59.6,78.8,84.5,68.1,59.6,14.3,74.4,83.3,69.8,34.4,84.1,33.3,82.8,64.9,67.8,74.8,65.9,53.7,62.2,81.1,84.7,78.7,66.8,63.9,80.4,8,65.9,65.4,92,46.4,46.4,102.7,78.5,69.5,76.4,50.1,38.6,57.9,73.6,82.4,64.3,72.8,50.2,50.5,29.4,28.5,11.9,39.5,28.5,23.8,27.5,49.7,55.5,38,46.7,42.1,68.1,62,113.2,64.1,65.9
"DRD4","ENST00000176183","chr11",640136,640195,60,85725.9,39062.8,40667.1,1.2,1.2,1.1,1.5,1.1,4.5,8.2,1.3,0.8,1.8,5.4,2.1,1,1.2,1.7,1.5,2.1,2.6,1.1,1.6,1.2,1.2,1.9,1.5,2.4,4.3,1.2,7.4,2,2.3,2.1,13.5,6.5,2.7,1.7,1.2,0.9,1,2.7,8.2,7.1,1.7,1.9,25.3,20.2,19.6,18.4,16.8,90018.55,43982.45,40369.75,1.6,11,1.1,2.1,5.2,2.1,2.5,1.3,1.4,5.9,2.9,3.7,1.6,1.3,1.2,1.1,4.2,5.9,1.5,1.1,1.6,1.6,2.7,1.5,0.9,1.4,2.4,2,1.1,1.2,1.4,1.8,1.2,0.8,0.9,1.5,1.2,3.9,0.8,0.8,3.5,1,2.9,1,1.3,1,1,16.8,4.9,2.6,1.5,0.8,1.4,3.6,2,14.6,7.7,3.2,18,3.6,16.1,3.2,29,26.3,22,16.6,18.5
"EIF4A3","ENST00000269349","chr17",78109220,78109161,60,2048.7,5.7,969.8,757.2,676.9,676.7,637,683.6,512.7,673.7,630.2,665,604,739.9,693.1,589.2,690.7,614.6,811.5,606.4,646.1,763.9,669.2,765.7,484.7,636.4,632,620.3,701.8,940.1,331.1,391.8,369.8,333,276.4,317.7,325.1,303.2,322.6,316.8,379.7,426.7,560.7,424.4,362.9,383.8,169.5,275,367.9,327.9,450.7,16734.4,13825.5,8.8,714.6,676.8,870.6,921.6,921.7,904.5,902.7,718.5,991.7,837.1,832.1,685.3,862.8,969.9,816.3,650.7,835.3,1048.8,670.7,804.3,907.9,750,774.2,701.1,938.2,758.2,644.4,697.7,859,774.9,647.1,693.4,1001.3,883,807.2,796.6,784.9,783.5,833,756.2,634.7,807.1,913.7,680.1,912.1,624,687.5,700.6,914.4,897.3,337.7,353.9,316.5,538.5,292.4,231.9,328.4,494.9,414.7,389.9,450.6,538.1,357.8,361.2,375.5,410.2,572.7
"ENGASE","ENST00000300682","chr17",77084403,77084462,60,172.1,273.7,374,128.25,165.55,117.45,214.5,171.35,209.65,234.7,178.85,127.75,167.75,288.3,228.1,236.2,195.7,149.55,157.45,169.45,186.65,159.35,157.55,136.25,173.2,157.15,141.05,162.55,225.35,150.75,188.15,105.15,120.65,142.2,177.2,148.75,95,111.6,134.25,113.6,107.75,187.85,150.25,128.4,151.15,127.45,285.15,160.6,181.65,136.75,126.4,424.2,300.6,1024,148.35,159.4,180.55,171.6,235.3,165.2,116,114.55,124.75,270.85,274.85,177,221.45,181,152.7,122.75,200.35,105.4,167.5,171.8,146.05,143.3,183.75,126.25,104.25,152.05,120.75,124.75,127.5,198.3,170.2,152.95,170,170.25,188.55,259.5,159.7,267.45,187.25,196.15,148.35,155.65,148.75,151.8,185.5,204,167.25,152.25,158.6,211.3,99.35,120.65,141.6,146.2,118.25,120.95,143.45,123.95,178.75,154.2,210.25,186.85,240.5,202.1,218.1,137.15,130.55
"EPS8L2","ENST00000530636","chr11",726918,726977,60,319.2,160.5,124.7,23.8666666666667,20.7666666666667,30.9666666666667,35.3333333333333,26.5666666666667,43.7,28.2333333333333,31.4333333333333,16.4,33.7333333333333,22.0666666666667,17.6,30.9,31.2333333333333,12.4,13.2333333333333,25.3,23,9.06666666666667,21.5333333333333,25.9666666666667,14.4333333333333,31.6333333333333,20.1666666666667,34.7333333333333,16.4666666666667,27.9,36.3,29.2,26.9,29.4,41.9,19.2,49.1,47.5,12.8,45.9,47.4,74.6,16.7,6.6,43.5,33.7,67.9,44.6,61.9,48.7,57.4,191.3,25.4,37.6,27.6333333333333,22.6333333333333,35.3,30.4333333333333,32.2666666666667,41.7,29.8666666666667,25.8333333333333,29.2333333333333,23.1,21.5333333333333,8.03333333333333,7.33333333333333,18.5333333333333,30.0666666666667,27.9,14.1666666666667,20.1333333333333,29.6,21.5,32.1,28.5666666666667,9.13333333333333,18.4,15.2666666666667,40.4666666666667,12.2666666666667,11.2333333333333,18.9,19.7666666666667,37.0666666666667,20.5666666666667,16.8666666666667,12.9,7.43333333333333,9.16666666666667,12.9,8.23333333333333,18.5333333333333,21,31.8333333333333,36.0333333333333,33,3.66666666666667,35.4666666666667,13.1666666666667,17.9666666666667,30.3666666666667,26.7666666666667,28.3333333333333,34.1,35.6,45.8,37.3,45.8,55.7,6.1,6.6,8.3,10.1,21.6,7.9,77,52.1,44,38.1,33.9
"FN3KRP","ENST00000269373","chr17",80685465,80685524,60,2952.8,3461.7,3250.4,316.5,294.5,239.2,245.1,315.8,238.9,287.5,390.3,280.6,347.3,294.1,297.4,306.2,346.7,390.8,501,507,318.2,330.6,354.1,238.5,292.2,259.5,342.8,327.6,369,442.7,143.8,181.7,148.4,199.1,155,170.9,145,145.5,157.1,184.3,162.3,180,177.6,197.5,241,199.9,71,121.7,313.1,206.9,196.2,4465.7,3489.7,6908.3,312.5,287.1,325.1,423.5,410.6,323,516.3,369.7,494.8,377.6,304.3,340.6,416.1,386.3,341.5,229.1,259.5,365.7,300.8,329.4,260.8,410.9,438.5,395.2,483.1,758.2,765,392.9,455.3,479.8,355.3,451.7,221.9,387.4,332.5,276.3,328.4,295.9,293.2,243.1,224.7,395.1,356.8,317.7,331.2,299.5,313.6,334,500.2,300.5,210.1,198.3,191,210.3,160.4,189.2,213.9,166.7,224.1,217.2,203.9,207.9,123,121.4,335.1,202.7,255.4
"FOXK2","ENST00000473637","chr17",80559860,80559919,60,1277.3,643.2,603.5,67.4142857142857,63.0571428571429,69.8285714285714,80.0285714285714,61.0571428571429,85.7857142857143,56.7,79.3142857142857,76.3142857142857,74.0571428571428,59.3428571428571,77.1285714285714,56.7428571428571,69.7571428571429,80.0571428571428,78.1142857142857,84.2857142857143,78.3571428571429,62.7285714285714,74.8,66.6,57.9714285714286,64.7142857142857,68.2714285714286,73.4285714285714,43.3714285714286,81.4285714285714,137.5,96.9,100.1,77.2,121.9,124.3,99.6,81.3,110.9,72.9,106.3,98,146.4,202.7,113.7,94.8,73.2,132.6,112.9,93.3,116.3,1526.25,398.85,1013.85,64.4714285714286,69.1285714285714,68.9571428571429,61.4,62.6714285714286,90.1571428571429,79.8857142857143,76.6,74.5571428571429,79.2857142857143,79.2285714285714,84.2285714285714,73.0857142857143,69.3142857142857,60.0142857142857,64.3714285714286,53.8857142857143,82.1857142857143,68.3142857142857,57.7714285714286,71.8285714285714,57.8714285714286,58.9285714285714,57.1857142857143,62.8714285714286,79.9571428571429,80.9714285714286,77.3571428571429,68.3571428571429,61.0142857142857,70.3714285714286,74.7428571428571,72.4714285714286,55.3428571428571,54.4714285714286,78.4285714285714,68.2,87.4285714285714,52.6,46.8285714285714,79.3285714285714,61.6428571428571,74.3285714285714,62.2285714285714,73.5571428571429,52.5142857142857,60.5857142857143,88.2857142857143,70.4428571428571,58.6285714285714,141.9,92.5,104.8,59.8,101.8,110.1,85.4,149.9,127,119.9,131.4,131.5,96.9,101.4,154.9,97.2,130.9
"FSCN2","ENST00000417245","chr17",79496303,79496362,60,23.4,34.2,19,5.4,4.8,1.7,3.2,9.9,2.5,18.9,16.7,1.3,2.7,8.9,6.4,7.9,2.1,7,2.3,3.9,15.6,4,1.5,1.9,5.4,3.5,13.1,3,6.1,1.7,1.6,7.5,1.2,0.4,13.5,2.6,11,1.1,9.8,0.7,6.1,1.7,1.9,2.3,1,0.5,17.7,16.1,15.5,14.7,15.3,19.2,16.6,253.2,0.9,11.6,14.7,18.3,13.6,1.9,0.9,4.4,6.6,10,9.9,2.5,11.9,15.8,8.2,0.8,8.4,0.9,4.1,11.8,10,2.6,14.5,8.6,5.3,3.6,2.3,25.1,7.1,10.8,1.5,3.2,1.3,9.5,9.1,8.8,2.2,23.1,18.6,22.6,4.9,7.3,5.8,14.9,15.3,4,1.8,9.5,4.8,9.6,0.6,2,0.3,2.1,1.3,3.8,0.9,3.2,2.3,3.1,1,3.1,15.8,17.1,16.5,15.8,15.9
"GAA","ENST00000302262","chr17",78093595,78093654,60,10028.4,4825.4,11576.7,208.3,213.2,194.6,228,312.1,240.9,337,301.8,126.2,250.5,285.8,269.1,254.2,256.3,295.4,250.9,231.4,204.5,191.4,134.1,176.2,142.4,237,157.9,185.3,261.5,242,205.8,115.1,145.2,147,136.8,208.2,181,179.7,218.2,117.9,114.2,193.4,239.3,204.4,223.2,167.3,152.4,152.6,115.8,132.3,103.8,10152.3,6564.6,8.8,154.2,240.1,180.4,237.1,255.5,212,311.4,213.5,214.2,275.5,349.5,113.8,360.4,228.7,362,145.4,187.8,314.3,431.3,319.8,364.9,298,239.4,288.8,192.7,335,242.2,307.8,243.3,251.6,253.5,180.8,142.5,290.3,303.9,329.7,166.8,143.4,248.5,207.9,306.9,176.6,273.5,207.2,181.6,175,210.6,372.3,314,382.5,169.8,105.9,189.5,129.9,176.5,126.5,150.9,210.5,186.4,169.9,210.2,224.4,146.3,169.5,199.4,100.3,116.4
"GALR3","ENST00000249041","chr22",38221326,38221385,60,22845.5,7246,6313.5,6,12.1,10.7,22.8,11.2,52.4,13,23.5,7.2,3,12.1,15.5,4,25.5,14.6,11.4,10.2,10.3,10.6,17,12.6,6.8,19.3,23.1,17.8,4.5,7.9,26.3,39,35.6,24.9,10,15.3,19.9,30.8,27.7,42.2,27.4,41.7,34.9,14.9,12.2,28,114.1,59.4,59.7,46.9,43.6,17613.3,7469.2,12049,2.7,6,12.5,16.5,20.6,7.3,10.1,19,17.5,20.3,6.6,29.2,9.5,16.6,32.9,2.9,8,22.2,9.2,13.8,9.5,25.9,22.9,9.1,7.4,13.3,8.7,2.4,2.6,26.1,27.3,11.1,50.1,26.5,5.1,45.1,7.2,30.4,6.1,3.8,8.3,18.6,11,17.7,8.9,6.4,9.9,10.2,24.8,36.7,10.7,21.3,40.9,43.7,33.4,40.2,17.6,27.3,26.5,17,25.2,23.6,83.3,85.8,55.6,53.4,46.2
"GCGR","ENST00000400723","chr17",79771391,79771450,60,8.7,121,14.9,23.5,9.5,6.1,9.7,15,31,18.6,22,2.2,12.1,6.9,3.4,7.4,8,8.1,4,41.9,6.4,1.8,3.9,5.8,7.2,6.6,4.3,2.1,6.5,15.2,2.4,2.2,2.7,2.4,3.1,2.3,3.4,3.1,1.3,1.6,5.8,4.5,5.8,6.3,4.9,4.7,104.5,55.6,55.3,48,41.4,14.6,16.2,235.3,6.5,7,22,19.9,7.2,3,9,6.7,7.4,14.8,4,2.2,10.2,27.9,13.8,6,4.9,1.3,5.6,27.7,21.1,7.4,6,11.8,5.6,6.5,6.7,24.7,30.4,5.3,6.2,4,2.9,13,6.5,25.2,1.4,2,1.2,5.9,7.6,38.4,4.5,7.6,8.7,4.2,2.4,5.4,5.3,1.8,3.5,2.8,2.4,4.8,2.9,3.5,4.7,3.1,7,6,10.2,8.8,83.8,89.8,54.1,45.7,48.4
"GNS","ENST00000537823","chr12",65113933,65113874,60,140.3,201,263.9,637.1,504.1,668.5,536.3,481.533333333333,440.933333333333,648.833333333333,548.133333333333,594.166666666667,602.766666666667,575.833333333333,538.566666666667,534.7,422.566666666667,452.633333333333,660.833333333333,593.8,433.566666666667,513.766666666667,545.533333333333,659.3,827.5,574.066666666667,467.066666666667,503.866666666667,561.6,635.4,174.733333333333,189.8,181.7,146.333333333333,145.333333333333,144.333333333333,219.033333333333,183.5,174.166666666667,153.8,202,218.366666666667,184.066666666667,277.7,283.433333333333,292.733333333333,72.7333333333333,193.666666666667,180.933333333333,332.5,205.033333333333,93.7,69.7,361.1,501.4,454.166666666667,467.566666666667,332,393.6,402.266666666667,489.8,335.3,414.6,489.266666666667,467.3,339.7,586.033333333333,560.766666666667,575.666666666667,974.9,432.966666666667,520.733333333333,542.066666666667,532.433333333333,585.433333333333,550.1,503.666666666667,509.066666666667,440,261.966666666667,275.933333333333,526.333333333333,543.233333333333,500.133333333333,389.933333333333,410.933333333333,422.333333333333,455.366666666667,445.966666666667,418.266666666667,547.5,506,504.9,649,496.333333333333,411.133333333333,419.133333333333,548.1,394.866666666667,338.466666666667,501.8,604.033333333333,497.666666666667,821.8,433.833333333333,206.833333333333,140.4,119.6,311.333333333333,197.266666666667,207.8,212.966666666667,112.633333333333,137.4,147,147.033333333333,103.733333333333,91.4666666666667,171.4,279.6,194.133333333333
