"GENE","CYTOBAND","GENE_SYMBOL","GSM1667144","GSM1667145","GSM1667146","GSM336252","GSM336253","GSM336254","GSM336255","GSM336256","GSM336257","GSM336258","GSM336259","GSM336260","GSM336261","GSM336262","GSM336263","GSM336264","GSM336265","GSM336266","GSM336267","GSM336268","GSM336269","GSM336270","GSM336271","GSM336272","GSM336273","GSM336274","GSM336275","GSM336276","GSM336277","GSM336278","GSM52661","GSM52662","GSM52663","GSM52664","GSM52665","GSM52666","GSM52667","GSM52668","GSM52669","GSM52670","GSM52671","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102","GSM569424","GSM569425","GSM569426","GSM569427","GSM569428"
81490,"hs|11p15.5","PTDSS2",5511,5121.9,4741,52.2,61,79,74.1,88.6,84.3,75.9,83.7,27.4,65.1,79.5,82.2,65.4,63.3,65.7,63.1,82.8,77,6.3,51.4,27.7,37.7,82.6,67.4,60.5,87.7,41.7,39.6,18.2,15.1,29.6,16.7,42.4,39.9,27.2,35.6,25.6,10,48.1,31.1,26.2,40.4,59.8,106.7,87.6,93.2,101.3,95.7
283232,"hs|11p15.5","TMEM80",2145.35,2350.3,1919.6,164.133333333333,145.766666666667,112.433333333333,154.966666666667,128.5,130.4,107.166666666667,161.5,116.1,141.366666666667,163.9,131.633333333333,139.466666666667,124.033333333333,144.966666666667,150.2,156.466666666667,162.966666666667,93.2666666666667,99.8666666666667,112.966666666667,85.4,157.666666666667,176.466666666667,129.933333333333,141.766666666667,115,65.4,55.4,47,43.75,50.55,69.65,51.25,45.95,57.9,46.75,36.25,57.6,104.35,113.7,84.15,78.55,52,61.2,74.75,75.4,77.65
727897,"hs|11p15.5","MUC5B",31.325,2144.3,91.525,2.1,6.7,1.05,5.25,2.15,12.5,3.35,1.2,1.25,1.15,2.6,1.15,1.9,2.25,2.6,1.6,2.6,1.7,2.1,16.75,6.15,5,5.8,4.35,2.15,3.25,1.85,4.65,4.75,4,6.6,11.35,3.7,9.6,4.35,8.25,3.6,6.1,7.3,9.55,3.05,11.8,4.85,57.65,33.65,22.5,23.2,22.7
2799,"hs|12q14.3","GNS",140.3,201,263.9,637.1,504.1,668.5,536.3,481.533333333333,440.933333333333,648.833333333333,548.133333333333,594.166666666667,602.766666666667,575.833333333333,538.566666666667,534.7,422.566666666667,452.633333333333,660.833333333333,593.8,433.566666666667,513.766666666667,545.533333333333,659.3,827.5,574.066666666667,467.066666666667,503.866666666667,561.6,635.4,174.733333333333,189.8,181.7,146.333333333333,145.333333333333,144.333333333333,219.033333333333,183.5,174.166666666667,153.8,202,218.366666666667,184.066666666667,277.7,283.433333333333,292.733333333333,72.7333333333333,193.666666666667,180.933333333333,332.5,205.033333333333
8091,"hs|12q14.3","HMGA2",7.35,7.2,6.55,4.78888888888889,5.33333333333333,4.68888888888889,8.32222222222222,7.34444444444444,23.9333333333333,8.9,6.04444444444444,8.28888888888889,5.01111111111111,8.24444444444445,5.76666666666667,8.42222222222222,9.15555555555556,4.75555555555556,7.52222222222222,12.7111111111111,9.77777777777778,15.5444444444444,15.6333333333333,18.0444444444444,10.8222222222222,10.4888888888889,10.2555555555556,7.96666666666667,4.6,7.76666666666667,24.5,19,48.9,31.4,34,32.5,19.2,21.4,17.9,23.9,20.1,49.3,22,11.6,12.9,23.5,22.6,16.2,19.5,16.2,20.8
11197,"hs|12q14.3","WIF1",19.9,27.5,12.15,1.4,2.1,2.4,7.7,5.2,5.6,14.7,2.9,16.1,9.5,19.7,19.9,1.2,121.4,4.5,54,3.4,19.5,3.3,2.4,1.8,2.5,1.7,18.1,12.6,8.5,2.8,1.2,0.9,15.9,7.5,8.9,13.7,6.3,9.2,2.3,87.6,13.9,3.3,14.1,6,3.1,1,19.2,15.4,20.9,17.1,37.1
11213,"hs|12q14.3","IRAK3",131.5,17.35,149.35,47.9333333333333,38.5666666666667,40.1666666666667,47.8,46.4,45.1666666666667,58.9333333333333,34.4666666666667,23.7,29.3333333333333,43.8333333333333,38.5,55.4,33.5333333333333,44.6666666666667,46.5666666666667,49.8333333333333,32.9333333333333,49.3,43.2,29.8666666666667,49.7,38.0666666666667,39.3333333333333,42.9333333333333,53.4333333333333,41.3666666666667,18.85,14.5,29.4,19.35,28.45,29.9,26.55,39.7,14.95,9.65,17.9,24.5,6.9,21,23.6,19.6,15.45,15.4,14.6,16.15,12.15
23329,"hs|12q14.3","TBC1D30",5.1,37.6,10.6,31.8333333333333,27.8333333333333,28.8,35.0333333333333,20.9666666666667,36.5666666666667,34.4333333333333,16.0666666666667,31.6666666666667,24.0333333333333,23.0666666666667,24.8666666666667,21.3,31.4666666666667,41.2333333333333,36.3666666666667,23.3,48.4666666666667,37.2333333333333,41.7333333333333,43.1333333333333,23.7,33.7333333333333,33.5666666666667,38.1,24.2,31.9333333333333,32.7,14.5333333333333,33.3,23.8333333333333,63.1333333333333,35.6666666666667,18.6333333333333,17.6,26.7333333333333,36.6,17.1666666666667,29.0333333333333,31.8333333333333,18.3666666666667,37.8666666666667,20.1666666666667,24.5333333333333,18.6666666666667,18.2333333333333,16.9666666666667,17.7666666666667
23426,"hs|12q14.3","GRIP1",6.7,83.3,11.4,1,13.35,15.1,10.15,6.05,8.75,13,7.2,12.1,8.7,9.35,14.85,13.3,6.6,11.65,10.9,8.45,9.45,19.7,25.6,14.9,12.95,13.35,17.85,15.9,4.4,8.65,1.5,0.7,0.8,1.4,2.6,2.7,1.4,1.7,1.1,1.7,0.7,6.4,2,3.2,1.1,2.5,22.5,15.8,15,13.9,13.4
23592,"hs|12q14.3","LEMD3",1817.9,3121.7,3173.1,353.9,454,288.2,365.7,267.6,382.9,338.4,300.5,578.7,314.4,333.2,360.7,340.2,363.6,409.8,490.1,300,390.7,330,533.9,197.4,413.4,259,368.1,315,393.7,377.2,207.4,251.3,270.3,170,263,250.9,135,167.3,221.9,214.3,204.3,147.7,217.7,149.1,114,125.3,212.4,175.4,313.4,250.7,275.1
51643,"hs|12q14.3","TMBIM4",4016.2,2457.6,2055.1,1175.2,1069.55,1154,1134.225,1008.125,1093.25,1159.975,1240.425,1090.675,1187.45,1233.4,1081.95,1081.4,1002.15,1056.25,925.825,1123.775,928.175,1029.675,845.525,1106.325,1156.45,1207.025,1090.425,1033.125,1004.05,1083.4,273.4,431.9,239.9,272,350.4,370.7,184.6,355.2,562.5,332,474.5,384.6,261.7,189.8,495,365.5,216.3,262.4,250.1,281.4,340.2
84298,"hs|12q14.3","LLPH",917.95,1848.8,904.9,116.7,120.733333333333,113.733333333333,101.933333333333,120.466666666667,91.9333333333333,109.833333333333,107.766666666667,121.533333333333,118.9,106.366666666667,124.933333333333,108.666666666667,98,85.4333333333333,109.166666666667,120.166666666667,102.2,107.8,90.7666666666667,101.5,137.8,114.166666666667,106.366666666667,93.1,112.5,109.2,15.5,15.5,21,30.2,37.8,16.3,10,14.8,18.3,6.4,9.6,43.9,37,23.6,29.3,20.2,45.5,20.1,21.7,19.9,21.3
